2021-08-04 00:00:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:00:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:00:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:01:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:01:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:01:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:02:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:02:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:02:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:03:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:03:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:03:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:04:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:04:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:04:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:05:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:05:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:05:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:06:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:06:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:06:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:07:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:07:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:07:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:08:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:08:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:08:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:09:00	3630	4	0	0	10	975	0	0	0	
2021-08-04 00:09:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:09:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:10:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:10:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:10:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:11:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:11:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:11:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:12:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:12:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:12:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:13:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:13:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:13:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:14:00	3630	4	0	0	51	975	0	0	0	
2021-08-04 00:14:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:14:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:15:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:15:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:15:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:16:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:16:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:16:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:17:00	3630	4	0	0	10	975	0	0	0	
2021-08-04 00:17:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:17:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:18:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:18:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:18:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:19:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:19:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:19:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:20:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:20:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:20:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:21:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:21:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:21:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:22:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:22:00	3630	4	0	0	30	975	0	0	0	
2021-08-04 00:22:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:23:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:23:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:23:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:24:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:24:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:24:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:25:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:25:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:25:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:26:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:26:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:26:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:27:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:27:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:27:00	3630	4	0	0	41	975	0	0	0	
2021-08-04 00:28:00	3630	4	0	0	0	975	0	0	0	
2021-08-04 00:28:00	3630	4	0	0	0	975	0	0	0	
