2021-07-19 15:05:35	New EWH Initialized
2021-07-19 15:06:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:07:26	New EWH Initialized
2021-07-19 15:08:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:09:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:10:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:11:00	3630	0	0	0	10	300	0	0	0	
2021-07-19 15:12:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:13:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:14:00	3630	0	0	0	0	150	0	0	0	
2021-07-19 15:15:00	3630	0	0	0	0	150	0	0	0	
2021-07-19 15:16:00	3630	0	0	0	0	150	0	0	0	
2021-07-19 15:17:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:18:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:19:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:20:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:21:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:22:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:23:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:24:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:25:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:26:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:27:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:28:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:29:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:30:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:31:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:32:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:33:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:34:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:35:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:36:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:37:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:38:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:39:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:40:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:41:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:42:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:43:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:44:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:45:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:46:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:47:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:48:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:49:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:50:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:51:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:52:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:53:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:54:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:55:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:56:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:57:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:58:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 15:59:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:00:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:01:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:02:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:03:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:04:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:05:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:06:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:07:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:08:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:09:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:10:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:11:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:12:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:13:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:14:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:15:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:16:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:17:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:18:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:19:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:20:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:21:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:22:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:23:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:24:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:25:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:26:00	3630	0	0	0	0	300	0	0	0	
2021-07-19 16:27:00	3630	0	0	0	0	300	0	0	0	
